Record,Date,UTC Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    108001,01/18/2023,16:44:20,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108002,01/18/2023,16:44:22,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108003,01/18/2023,16:44:24,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108004,01/18/2023,16:44:26,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108005,01/18/2023,16:44:28,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108006,01/18/2023,16:44:30,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108007,01/18/2023,16:44:32,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108008,01/18/2023,16:44:34,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108009,01/18/2023,16:44:36,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108010,01/18/2023,16:44:38,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108011,01/18/2023,16:44:40,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108012,01/18/2023,16:44:42,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108013,01/18/2023,16:44:44,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108014,01/18/2023,16:44:46,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108015,01/18/2023,16:44:48,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108016,01/18/2023,16:44:50,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108017,01/18/2023,16:44:52,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108018,01/18/2023,16:44:54,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108019,01/18/2023,16:44:56,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108020,01/18/2023,16:44:58,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108021,01/18/2023,16:45:00,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108022,01/18/2023,16:45:02,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108023,01/18/2023,16:45:04,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108024,01/18/2023,16:45:06,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108025,01/18/2023,16:45:08,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108026,01/18/2023,16:45:10,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108027,01/18/2023,16:45:12,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108028,01/18/2023,16:45:14,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108029,01/18/2023,16:45:16,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108030,01/18/2023,16:45:18,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108031,01/18/2023,16:45:20,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108032,01/18/2023,16:45:22,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108033,01/18/2023,16:45:24,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108034,01/18/2023,16:45:26,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108035,01/18/2023,16:45:28,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108036,01/18/2023,16:45:30,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108037,01/18/2023,16:45:32,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108038,01/18/2023,16:45:34,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108039,01/18/2023,16:45:36,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108040,01/18/2023,16:45:38,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108041,01/18/2023,16:45:40,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108042,01/18/2023,16:45:42,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108043,01/18/2023,16:45:44,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108044,01/18/2023,16:45:46,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108045,01/18/2023,16:45:48,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108046,01/18/2023,16:45:50,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108047,01/18/2023,16:45:52,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108048,01/18/2023,16:45:54,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108049,01/18/2023,16:45:56,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
    108050,01/18/2023,16:45:58,   5.452000E+02,   5.630000E+01,   2.530000E+01,   5.623000E+02,   1.452000E+02,   8.920000E+01,   2.950000E+01,   4.520000E+01,   6.530000E+01,   4.550000E+01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
